dataset,split,Gaussian Process,XGBoost,FFNN,gp_rmse,xgb_rmse,ffnn_rmse
Estrogen,RND_00,0.815469257829421,0.7795284361794235,0.8075917317403838,0.6095184870663147,0.6662370946936167,0.6223925474425102
Estrogen,RND_01,0.7891847096615742,0.7228043980945333,0.7759604834292302,0.623813749535403,0.7153145468409583,0.6430817765541915
Estrogen,RND_02,0.8056259365197147,0.7713318235484833,0.7843049197916163,0.6100112288879447,0.6616396705210503,0.6425971457338868
Estrogen,RND_03,0.8017958331185525,0.7747701192150955,0.7823687985861383,0.5917051508801737,0.6307568318185697,0.6200254831172304
Estrogen,RND_04,0.7974643890814788,0.7523626200413502,0.7825665341208929,0.6141973840217165,0.6791494689768115,0.6363857692985591
Estrogen,RND_05,0.83133570021495,0.8173065629210702,0.8031897848075228,0.5643779464204873,0.5873810406232786,0.6096523739118773
Estrogen,RND_06,0.822652838821495,0.7672334440380536,0.7865529180211035,0.5535412487497644,0.6341589980390737,0.6072716118385386
Estrogen,RND_07,0.7849356063214065,0.7253627723146742,0.7849636781562266,0.6344112998316308,0.7169128355858903,0.6343698943946485
Estrogen,RND_08,0.7971173188238935,0.7743747079526716,0.7673884331350989,0.6195162310422354,0.6533171999687287,0.6633547674683407
Estrogen,RND_09,0.8115143410420197,0.7698448055435394,0.7752529136749933,0.5826940712175913,0.6438902274254192,0.6362803015293014
Estrogen,SCAF_00,0.6937110507363691,0.6090308394033055,0.6271941041872173,0.6782571765719223,0.7663020451495255,0.7482903071131844
Estrogen,SCAF_01,0.7299685958496802,0.6945365775872063,0.7135484892041519,0.6968629132387263,0.7411733947386124,0.7177377243095427
Estrogen,SCAF_02,0.717755959124145,0.6781322918991546,0.7137695404072073,0.7550601072953027,0.8063207545262375,0.7603736506134237
Estrogen,SCAF_03,0.7522891917001262,0.7490511142796562,0.7635227164261431,0.7373642944556845,0.7421680623146886,0.7204508193563669
Estrogen,SCAF_04,0.7529451576854523,0.6910270153307129,0.61884108473517,0.6533576741610592,0.7306587093261726,0.8115351823333518
Estrogen,SCAF_05,0.7929195204847089,0.7244209306021767,0.7690232240768363,0.6595968204608356,0.7609078895131405,0.6966154944291674
Estrogen,SCAF_06,0.7559636548265002,0.7061652758696705,0.7353241775166905,0.6856120120681486,0.7523201960584183,0.7140165816061634
Estrogen,SCAF_07,0.7191228094216666,0.6936195074980621,0.7200535251967096,0.6940325304802365,0.7248566803491308,0.6928817018658925
Estrogen,SCAF_08,0.6542642330217615,0.5543112307967981,0.5344851978767674,0.7476493516178736,0.8488709102199886,0.8675460830207348
Estrogen,SCAF_09,0.5736217452783067,0.54715419017534,0.5068843896007806,0.8405054456748766,0.866200010381806,0.9038937497553513
Glucocorticoid,RND_00,0.656380649415087,0.579039251844151,0.5604365530276711,0.5519773070182172,0.6109465521843624,0.6242998091166455
Glucocorticoid,RND_01,0.732468445947099,0.6467214233124151,0.6667383084746853,0.5195657160540855,0.5970512761282991,0.5798900768269792
Glucocorticoid,RND_02,0.6468758743492161,0.5523335753924775,0.5885288768251539,0.572669615863866,0.6447891308567082,0.6181731352960307
Glucocorticoid,RND_03,0.6404220672101886,0.5732434781903282,0.6124153654474396,0.5725764600742125,0.6237736959827906,0.5944567315339045
Glucocorticoid,RND_04,0.681676929117133,0.5814813467797627,0.6203677462947204,0.5558699692375589,0.6373772581640706,0.6070447474533016
Glucocorticoid,RND_05,0.7138750382172917,0.6428423746951106,0.6663051522362922,0.49789075791842713,0.5562706602980553,0.5376887396800719
Glucocorticoid,RND_06,0.6502647202612337,0.5506224461871856,0.5959155181684883,0.599860901601679,0.6799649420738914,0.6447879609879061
Glucocorticoid,RND_07,0.7020829355879689,0.6733169065764774,0.6860317677580058,0.5497914825533754,0.5757230893009001,0.5644080135838055
Glucocorticoid,RND_08,0.7047088371364765,0.6764707758956077,0.701581811530845,0.5585308918390757,0.5846268155445566,0.561480422902745
Glucocorticoid,RND_09,0.7200698833800294,0.6322909465033726,0.688175592262781,0.5474754243100167,0.6274685713815518,0.5778230593720441
Glucocorticoid,SCAF_00,0.6341866350575511,0.5241270251739368,0.5783044537600561,0.6156570939889424,0.7021899747341762,0.6610108847539633
Glucocorticoid,SCAF_01,0.5674813756801995,0.4095270714867454,0.4840791054843189,0.6401154867368977,0.7479213378591888,0.6991131747467788
Glucocorticoid,SCAF_02,0.4956102502871065,0.43643902241883814,0.4998940049082097,0.7443089675045814,0.7867569395085127,0.7411415402446923
Glucocorticoid,SCAF_03,0.5261141502096112,0.49800333794585316,0.5785658096582068,0.7324500251824405,0.7538614622156419,0.6907263295239322
Glucocorticoid,SCAF_04,0.5053929525096579,0.36501754587368707,0.4099505038357981,0.7056790785289837,0.7995726942954232,0.7707638081539115
Glucocorticoid,SCAF_05,0.5671999667307888,0.5191491690914245,0.6057665121277881,0.7268044227292609,0.7660887840457082,0.6936664260190373
Glucocorticoid,SCAF_06,0.48185440109212274,0.23926761731648283,0.4113262136783301,0.6444572529115348,0.7808797499735074,0.6869190449810272
Glucocorticoid,SCAF_07,0.4950718084102961,0.28677965209464906,0.4434126573950262,0.6633230580669699,0.7883555821346353,0.696429160742018
Glucocorticoid,SCAF_08,0.5540568456278026,0.5223364141056746,0.5253564333735812,0.7004473337472472,0.7249312191663884,0.7226359032165464
Glucocorticoid,SCAF_09,0.5202066392153313,0.359833650252426,0.42036883184287566,0.6620002820079136,0.7646760327566946,0.7276238445764693
Glycogen,RND_00,0.6160803433176121,0.5697392921987174,0.5720742512403023,0.7135288749463076,0.7553656336286491,0.7533132184343635
Glycogen,RND_01,0.5895501520871154,0.5727820010597604,0.5137614626357934,0.7131255378743171,0.7275464241628944,0.7761767472265558
Glycogen,RND_02,0.6429830389431006,0.6110385342650458,0.60535290440958,0.6775762730762029,0.7072403889386634,0.712390666350284
Glycogen,RND_03,0.6099731264775122,0.5486907529910479,0.5461327806932761,0.7192807119207976,0.7737279128529343,0.775917517943676
Glycogen,RND_04,0.6157881323234773,0.5451400893621445,0.5802722545847406,0.6917771479717261,0.7526960807291925,0.7230438942607299
Glycogen,RND_05,0.6457699210081906,0.5723549899580355,0.5965680418367856,0.6668417610374457,0.7326925508702872,0.7116479798394953
Glycogen,RND_06,0.6646006624377869,0.6416153883420876,0.6199595240071392,0.6759035070627157,0.6986799434638857,0.7194796691925158
Glycogen,RND_07,0.6488947570202117,0.5996004674578197,0.6131728881181162,0.6714586895629995,0.7170466680217943,0.7047889620154071
Glycogen,RND_08,0.6139757203302403,0.5233398984599964,0.6106260189885229,0.7098439542347602,0.7887874238512489,0.7129171149183315
Glycogen,RND_09,0.557497626407934,0.5285645631607601,0.47354860674881516,0.7306293002087523,0.7541372527507226,0.7969267815672779
Glycogen,SCAF_00,0.4512535318527814,0.2965655492960938,0.35316284548693344,0.8762348896777648,0.9920795324587758,0.9513321015972594
Glycogen,SCAF_01,0.34015143211622,0.23678037725295842,0.19356427398806675,0.9494799897054518,1.0211474121388309,1.0496597805646204
Glycogen,SCAF_02,0.43942575987070454,0.2949804971396951,0.34904033391046196,0.8078802323421297,0.9060058017285489,0.8705775294652013
Glycogen,SCAF_03,0.4516976197652005,0.4374585376942335,0.3134242873131967,0.8412689983184063,0.852122608740552,0.9413888227885926
Glycogen,SCAF_04,0.33626469445209395,0.09181992097307934,0.268634706735965,0.9475085310853378,1.1083365489657606,0.9946100490824452
Glycogen,SCAF_05,0.46022355909160517,0.3623047480957149,0.3865249901976633,0.8220880930565881,0.8935482055729433,0.8764150634760749
Glycogen,SCAF_06,0.4627067619046298,0.3137142129465339,0.3903242097209947,0.7925035884581781,0.8956700501095086,0.8441993722008571
Glycogen,SCAF_07,0.4594355680504518,0.3982573320851611,0.4176295573891152,0.768595999171545,0.8109233200378662,0.7977632913389868
Glycogen,SCAF_08,0.36163310292382034,0.2875082066988319,0.19935178050837654,0.9215191429958878,0.9735519150698,1.0320246089888685
Glycogen,SCAF_09,0.34801101397765877,0.35510698920938677,0.22478552572994048,0.826475955949802,0.8219661424587246,0.9011996830575247
HERG,RND_00,0.6120371074867912,0.5293062565839386,0.5550931768255893,0.5603802731989618,0.6172441138395698,0.6000981355048493
HERG,RND_01,0.6677608991236337,0.606543032063951,0.6164425509304147,0.5257853498573706,0.572178757189529,0.5649347900207269
HERG,RND_02,0.6398999836273103,0.5926522388447102,0.5725892259439873,0.5442687486026997,0.578874600855424,0.5929588569773521
HERG,RND_03,0.6006192942129092,0.5468087426442785,0.5257236351202778,0.5504703397121999,0.5863826946753108,0.5998685932709678
HERG,RND_04,0.632145907124208,0.5598427529883632,0.5628099287074985,0.5389447842766528,0.5895361018261994,0.5875456595373215
HERG,RND_05,0.6437408267114622,0.5854073275371715,0.5901994200206291,0.5273823660630578,0.5689228637718272,0.5656253441408153
HERG,RND_06,0.6188306163615432,0.5643252414677002,0.5624450948876133,0.5479528253976167,0.5858215792524477,0.5870842696809917
HERG,RND_07,0.6004313538611957,0.5301468793782824,0.5691985269727311,0.5449956167487726,0.5909875965446966,0.565895053947834
HERG,RND_08,0.6194606716437348,0.5440105141764668,0.5501933230443454,0.5343494358759207,0.5849287876764684,0.5809496982834089
HERG,RND_09,0.624746481559749,0.5611119095596648,0.5727301178735706,0.5703041612112916,0.6167668908844431,0.608548637454999
HERG,SCAF_00,0.39344900386383175,0.3181426908118933,0.3163202303417769,0.6067362375541441,0.6432992189604145,0.6441583466990648
HERG,SCAF_01,0.5358646555551874,0.4830756564756141,0.432566718252958,0.656715429713691,0.6930561024034926,0.7261265255238016
HERG,SCAF_02,0.47347535031973365,0.40654993020424,0.3693557917494332,0.7064270442953915,0.749980645387578,0.7731258045923988
HERG,SCAF_03,0.527426681813543,0.43130519007088586,0.46297889584426233,0.6309984408872331,0.6922027492030108,0.6726503368875075
HERG,SCAF_04,0.43933343804240443,0.33180929415622995,0.3201507694351383,0.6389091787835075,0.6974884411881426,0.7035469826028122
HERG,SCAF_05,0.41409934650537483,0.32887887529484083,0.3630188660762619,0.6188768122756836,0.6623578297691827,0.645290846577671
HERG,SCAF_06,0.5128294691134859,0.5038868920845752,0.39424939912817714,0.649088176543139,0.6550184670575006,0.7237859030253736
HERG,SCAF_07,0.4604570188232524,0.40338608976153345,0.40828148463925207,0.6271120567964237,0.6594453562787738,0.6567343107841794
HERG,SCAF_08,0.4876651508510892,0.3928305378256659,0.4054430350455621,0.574655797334211,0.6255842464722841,0.619052638607223
HERG,SCAF_09,0.44559210976929653,0.31239740657208404,0.38190454982322386,0.6719238915892244,0.7482972261834365,0.7094685619548448
JAK2,RND_00,0.7117751777603727,0.6868868165592759,0.6875506672690788,0.6440233909960543,0.6712536003676025,0.6705416395721591
JAK2,RND_01,0.6800909783338482,0.6552115998733135,0.6529194618031998,0.6404202319663846,0.6648568120440504,0.6670631206323191
JAK2,RND_02,0.710639453223588,0.685851671110602,0.6983837288274339,0.6086198790411457,0.6341527091157323,0.621375117777282
JAK2,RND_03,0.6761920515832931,0.5993915830465899,0.7012734871595645,0.6571494443265254,0.7309378094678713,0.631185883190861
JAK2,RND_04,0.7124254408571218,0.6514716045828994,0.7025909998804939,0.6377211419769742,0.7020607072097846,0.6485338326337736
JAK2,RND_05,0.7036450671672453,0.6705311786425434,0.709671174549193,0.6577936152383074,0.6935706946262831,0.6510714507237553
JAK2,RND_06,0.7352091597481453,0.6783400520698061,0.7489809316978747,0.6094765811834622,0.6717443735463094,0.5934155199764832
JAK2,RND_07,0.7224519469756732,0.6915868381386614,0.7171968135519823,0.6297571390776808,0.66385076303316,0.6356911366227178
JAK2,RND_08,0.753348421348894,0.7055983923966038,0.7320101362581297,0.6060966708012071,0.6621708179646791,0.6317701940895741
JAK2,RND_09,0.6821590050912932,0.6679564738935534,0.6829596957035189,0.6253400744014848,0.6391588605035022,0.6245519135435098
JAK2,SCAF_00,0.6865498493966515,0.6576831403667359,0.675537973477218,0.7279249506730646,0.7607054171124542,0.7406010142308153
JAK2,SCAF_01,0.5845486632144374,0.5474261881857798,0.5924386016714265,0.7546378710827977,0.7876317704641123,0.7474377658263763
JAK2,SCAF_02,0.5928225440644805,0.47619975227644595,0.5403728327490667,0.637159600625295,0.7226686563088003,0.6769540868079466
JAK2,SCAF_03,0.5580913791478563,0.4911062858570766,0.49233377763097796,0.7263336742295705,0.7794414287586939,0.7785008241135541
JAK2,SCAF_04,0.6626914413619023,0.6149043727910346,0.6580593635363667,0.6742627934260877,0.7204433030275238,0.6788766524778457
JAK2,SCAF_05,0.6390808528544693,0.5972385595820368,0.6195658713010102,0.6869860400767546,0.7257163264409313,0.7053142950988757
JAK2,SCAF_06,0.5686359565442549,0.4579384102795915,0.5600307542089138,0.6799071851245537,0.7621702226003828,0.686655368727889
JAK2,SCAF_07,0.5622935505334454,0.513050549549245,0.5185205791209149,0.7605232880910625,0.802163661487839,0.7976454808678147
JAK2,SCAF_08,0.6416854093456734,0.5588387296306407,0.6157537482944053,0.670165501204106,0.743615631076325,0.6939922821931053
JAK2,SCAF_09,0.6656650475691921,0.6145476873328385,0.6170758556458527,0.6727417446462799,0.722341911803537,0.7199691068779204
LCK,RND_00,0.6736871489534044,0.6180666214422961,0.6192489474309826,0.722875432127373,0.7820601976239399,0.7808487732595509
LCK,RND_01,0.6304281413230848,0.519931931217257,0.5116861039696379,0.749351448923934,0.854058293739205,0.8613618760556646
LCK,RND_02,0.6326929608545246,0.5693407542183296,0.5934143345669736,0.7512368944670692,0.8134468294652534,0.7903843175281904
LCK,RND_03,0.5316782879548567,0.4824745246552232,0.4251903240177374,0.8652795224723568,0.9095993597860095,0.9586196226493587
LCK,RND_04,0.5852506408097711,0.5206772831872165,0.4649514076107245,0.8051884118319746,0.8656028152159047,0.9145369712308296
LCK,RND_05,0.6066474819545974,0.5411356517617043,0.5396626687644522,0.8059707525826932,0.8705034025835944,0.8718994680541859
LCK,RND_06,0.6171796140982453,0.5412561257014195,0.5650639768142998,0.7876820950440268,0.8622606839015926,0.8395878300522174
LCK,RND_07,0.6282523764682068,0.5947578070941789,0.5953567621417852,0.7771776926723858,0.8114346601672707,0.8108347811187119
LCK,RND_08,0.6087738942720485,0.5392587609060149,0.5337522433489875,0.8265647571712857,0.8969980804177528,0.9023423656299029
LCK,RND_09,0.6361870826733103,0.5000141428049414,0.5604712511192833,0.7842283288610258,0.9193530663001762,0.86197984741499
LCK,SCAF_00,0.46421977931541825,0.36593098761117027,0.45705013205021694,0.9319307986188723,1.013814715858941,0.9381454836068637
LCK,SCAF_01,0.3427348989835145,0.1913577744933943,0.23703951860312478,0.9072086131984427,1.006271299454942,0.977435031396264
LCK,SCAF_02,0.5387566751313717,0.4608321595600696,0.5365490194743809,0.8632279435924388,0.9333025092665057,0.86529131780219
LCK,SCAF_03,0.423567360003983,0.4310034361999312,0.31372397875498714,0.9338650679791785,0.9278220088467057,1.0189649855958092
LCK,SCAF_04,0.5054712515781334,0.4658429416752631,0.4827274127474942,1.014245546721939,1.0541000247310783,1.0373064290878915
LCK,SCAF_05,0.527234391122152,0.4518128411638901,0.49849291121383177,0.7784142286687088,0.8382088784131576,0.80172673407528
LCK,SCAF_06,0.50648632013582,0.3763791027564485,0.4300146336135616,0.8422077765023777,0.9467383709608234,0.905110290019864
LCK,SCAF_07,0.39538356575329214,0.22769955246637918,0.16064602737256461,0.9253894253324629,1.04586999047237,1.0903279212362649
LCK,SCAF_08,0.4758090394243747,0.4465786338654948,0.41902562455217085,0.887640227729713,0.9120532042934979,0.9344814855157956
LCK,SCAF_09,0.2170588607408518,0.051777820022998355,0.06825752252238548,0.9242099517944137,1.0170941087535954,1.0082170359304048
Monoamine,RND_00,0.6104730348256047,0.5199312567959404,0.5407598554219366,0.6454860371965158,0.7165884498975958,0.7008708719079504
Monoamine,RND_01,0.6736492872450117,0.6266599836308482,0.6141868209591352,0.6100418814944868,0.652483659958091,0.6632937398091254
Monoamine,RND_02,0.6297386289821388,0.5824407657329211,0.5967377479581786,0.6217196034774888,0.6602363103908546,0.648834814062426
Monoamine,RND_03,0.6375489212461972,0.5454870504153926,0.5725072935630536,0.5960529763437463,0.6674723706670996,0.6473281857815181
Monoamine,RND_04,0.6507410228942526,0.6258302319120833,0.6121349766666255,0.5769519462774727,0.597173051584917,0.6080036168357857
Monoamine,RND_05,0.6987529976717202,0.6639200913110932,0.639936359063465,0.5799083144341051,0.6125185471840289,0.6339975839317219
Monoamine,RND_06,0.6342490731835941,0.5053449537174515,0.5571969092579727,0.6410394808538817,0.7454925064048619,0.7053381625949927
Monoamine,RND_07,0.67137090037467,0.64119920410239,0.6298044763313527,0.6530393190214812,0.6823591523183817,0.6931095832908208
Monoamine,RND_08,0.6349966733675965,0.5720760965076586,0.5330631710446553,0.6421352867739469,0.6952826592562716,0.7262851919450317
Monoamine,RND_09,0.5969528874015868,0.5574867383450575,0.4956279956959947,0.6952404364191149,0.7284844093869718,0.7777367173269444
Monoamine,SCAF_00,0.2958779414043332,0.15313966359209275,0.058216754698234174,0.8555166454331382,0.9382323110314866,0.9894183685701233
Monoamine,SCAF_01,0.32750536942472985,0.2531464591716921,0.12766854215980994,0.8819825209001094,0.9294655337300941,1.0045147886998849
Monoamine,SCAF_02,0.5006251855219748,0.43943643746314875,0.29897360074781487,0.7656283059686884,0.8111797413932957,0.9071348464337554
Monoamine,SCAF_03,0.5967369013377397,0.5259005298610764,0.3797492192119861,0.6673884980458993,0.7236344117715606,0.8276908153931108
Monoamine,SCAF_04,0.20630273872187266,0.20437171533839527,0.1670560927502167,0.8186946043555302,0.8196899196333315,0.8386917387971154
Monoamine,SCAF_05,0.44787391401265797,0.2833031620194256,0.31209410474639554,0.7181274628930587,0.8181824251191318,0.8015800834337038
Monoamine,SCAF_06,0.4280928121217267,0.39807262480452543,0.27213770640842927,0.7778750019716779,0.7980297561830061,0.8775495512167527
Monoamine,SCAF_07,0.3294815712309108,0.23388643614318283,0.26687177390089767,0.6886794267015869,0.7361364554264385,0.7201147725719023
Monoamine,SCAF_08,0.37430246750710805,0.3128817294362398,0.27018557370539165,0.8420760264769749,0.8824392778340108,0.9094426222463048
Monoamine,SCAF_09,0.1190326824812259,0.09215215995973358,-0.05092408417680483,0.9790801320806483,0.9939049911820705,1.0693601887380457
Vanilloid,RND_00,0.5091393797728057,0.47887997316030884,0.4011567184435001,0.7196885593831231,0.7415396622671371,0.7949175654949355
Vanilloid,RND_01,0.5843614689144998,0.5365227510512098,0.5232293718595356,0.6729234904267734,0.7105947565260367,0.7207132965730104
Vanilloid,RND_02,0.5889780484374301,0.5446673292668329,0.5136515647779959,0.6568716106570684,0.6913729604723071,0.7145321023557989
Vanilloid,RND_03,0.5440267675344821,0.48188836108341593,0.45643069654555135,0.7025948083866916,0.7489398447614415,0.7671189721587669
Vanilloid,RND_04,0.5927687912130081,0.5455993903427864,0.5714979446374677,0.6633345860172214,0.700699113144986,0.6804380163566165
Vanilloid,RND_05,0.6127057534972645,0.5466140814148346,0.5519512331561907,0.6320102344471425,0.6838133924627899,0.6797766326311572
Vanilloid,RND_06,0.584778099738523,0.5146942770115657,0.4997749665818453,0.6563100818721216,0.7095396285107831,0.7203634358510138
Vanilloid,RND_07,0.5757467455801205,0.5358625362504168,0.5043914929408262,0.6700402637549934,0.7008282861128393,0.7241986082729184
Vanilloid,RND_08,0.49289820351124713,0.4276685037150868,0.40702757126502276,0.6816332862024547,0.7241475052854006,0.7370899095174569
Vanilloid,RND_09,0.5439625635167572,0.4681947242091208,0.43347594204019435,0.6519195673681508,0.7039958344960217,0.7266126381468497
Vanilloid,SCAF_00,0.40710051136108505,0.37792712957370433,0.31806907043176724,0.7322531545970307,0.7500519494900975,0.7853096023119377
Vanilloid,SCAF_01,0.3687684359663811,0.3121711603934021,0.2258544984961286,0.7269544924354131,0.7588449734912902,0.8050524358863776
Vanilloid,SCAF_02,0.43111230872339046,0.36131864818768555,0.31976005153707254,0.7729213923470337,0.8189628032289682,0.8451876169923507
Vanilloid,SCAF_03,0.432907892694369,0.2560991704238861,0.271932308533549,0.7395458608922825,0.847024223869285,0.8379617382253061
Vanilloid,SCAF_04,0.3460954873823806,0.27422738249545175,0.19154727325639298,0.8457426757907903,0.8910075162332907,0.9403908467740114
Vanilloid,SCAF_05,0.3821547754151229,0.29851014801454223,0.2932575753320549,0.7774020571548859,0.8283550700540231,0.83145053948408
Vanilloid,SCAF_06,0.25460317605348026,0.14664154081437397,0.07748697344168598,0.7270171799215831,0.7778872507732438,0.8087925801774558
Vanilloid,SCAF_07,0.27027311866702985,0.1503865838374817,0.1450199102569084,0.788000668068934,0.8502704658001516,0.8529516504205021
Vanilloid,SCAF_08,0.28685169266508936,0.18193207567156577,0.0988160203341556,0.7343151292730892,0.7864791806764223,0.8254661706196339
Vanilloid,SCAF_09,0.3567136695869936,0.14489336495188487,0.17294693431303743,0.6903579451324874,0.7959436165744223,0.7827784371587094
erbB1,RND_00,0.7290368553099285,0.6942518952371755,0.7021820533316289,0.7097455753120635,0.7539272983284145,0.744085796004179
erbB1,RND_01,0.7294512901574218,0.6922519059247976,0.6893217655740078,0.7009526442409378,0.747590253492961,0.751140811427323
erbB1,RND_02,0.7525248341596176,0.7091035819858408,0.6875339365453164,0.6954160956966972,0.7539596656729629,0.7814125004205081
erbB1,RND_03,0.7582886102422333,0.716118448779002,0.7038135494185446,0.6818983624457401,0.7389918939903707,0.7548378751702756
erbB1,RND_04,0.7369259632670302,0.7062424299243037,0.6971518291211538,0.7119704469802911,0.7523458090970432,0.7638981355398436
erbB1,RND_05,0.7317966116050237,0.6734762719483824,0.6915887536186969,0.7104330930610933,0.7838779106524495,0.7618266420531892
erbB1,RND_06,0.7418534516590736,0.7116226488066839,0.6951090785843015,0.7133397430175962,0.7539522367061938,0.7752388098055392
erbB1,RND_07,0.7531605323446393,0.7007262494110253,0.7098615578556914,0.6734589264574756,0.7415460507744004,0.7301405196253008
erbB1,RND_08,0.7328975707435592,0.7093625444678815,0.6921154428033851,0.7014997027769605,0.7317527509129184,0.7531518123837907
erbB1,RND_09,0.7639460861685936,0.7427902514774543,0.7467556632441995,0.6661355924321766,0.6953456606952116,0.689964756449805
erbB1,SCAF_00,0.6926153896805818,0.6392349062900946,0.6635129038834497,0.763557843072993,0.8272049746491225,0.7988865133206611
erbB1,SCAF_01,0.5356781240952826,0.4924827527820066,0.4430430194204684,0.9300473084636905,0.972346086124985,1.0186061485095128
erbB1,SCAF_02,0.5402895342535403,0.4976874131898318,0.48914541913312215,0.9048289209441647,0.9458261308049306,0.9538342743652317
erbB1,SCAF_03,0.5797488245273803,0.5112044127949009,0.48853021700926325,0.9188608727549246,0.990966397805483,1.0136902768227116
erbB1,SCAF_04,0.5955511294902334,0.5730114842990455,0.5153567965244619,0.8317091147588037,0.8545702007631363,0.9104387018041933
erbB1,SCAF_05,0.6163395095584789,0.5419062245727247,0.5900147096389546,0.8563850208149232,0.9357777588613936,0.8852779784353491
erbB1,SCAF_06,0.582472484684069,0.5451129189919025,0.48762225438260487,0.8773459339059755,0.9157567290538634,0.9719041720794613
erbB1,SCAF_07,0.5851647496149446,0.5170756239978792,0.5399050252316691,0.9026964599902343,0.9739652822583243,0.950665334011056
erbB1,SCAF_08,0.5926423259334286,0.5536933568080356,0.5069620627521907,0.8898389793982919,0.9314084005918459,0.9789570624568518
erbB1,SCAF_09,0.6589594692508038,0.627869756725902,0.5636017467702737,0.8379906466541616,0.8753538715341634,0.9479330715980598
opioid,RND_00,0.7107856748491841,0.6401263209364145,0.6409292909805624,0.6473520442432497,0.7221138346377242,0.7213077746044637
opioid,RND_01,0.6918418688870717,0.5924361771983702,0.5911585993775226,0.6709580713331997,0.7716251588782164,0.7728336074626193
opioid,RND_02,0.6651767129329471,0.5902165886896176,0.6428389031783829,0.7548311778609411,0.8350628993663101,0.7796040315178854
opioid,RND_03,0.7231185683657736,0.6419514952185381,0.6973265315738066,0.5764834628214346,0.655557619920793,0.6027359759973452
opioid,RND_04,0.7062020856520295,0.6147464350806555,0.6750319482720653,0.6746363651560042,0.7725359993979936,0.7095217720296436
opioid,RND_05,0.6294429738961075,0.5616759137323153,0.5344219849439772,0.697372334572005,0.7584637979689877,0.781687956037611
opioid,RND_06,0.7585060981169127,0.6647837154597722,0.714715520915516,0.5999830813313496,0.7068845243402552,0.6521162042853708
opioid,RND_07,0.6711875202136871,0.5808885053231405,0.6385058256666238,0.6990499690820492,0.7892214143260825,0.7329675129980271
opioid,RND_08,0.7066215619025724,0.615325658247726,0.6953691586060304,0.6581984937433889,0.7536841769719183,0.6707021878707135
opioid,RND_09,0.7300200757584249,0.6625067113884151,0.7077178288423236,0.6446937905819339,0.7208092017661484,0.6707936057448531
opioid,SCAF_00,0.6932537569809705,0.6331327716121988,0.6095449103873626,0.6740744093471858,0.7371785214617943,0.7605079491454069
opioid,SCAF_01,0.6560304553147488,0.6326564360181121,0.6688965615524691,0.6777197959683307,0.7003681587429912,0.6649240187858447
opioid,SCAF_02,0.6471467743807202,0.5633800933187749,0.6373729167125257,0.705851957895827,0.7851784003518765,0.7155610557577373
opioid,SCAF_03,0.5848885624250564,0.4499443981665079,0.5220176362883533,0.767396258113018,0.8833658855435612,0.8234614329389875
opioid,SCAF_04,0.6722301500456576,0.6648433405682777,0.6419068518736556,0.6851877963497526,0.6928656718493927,0.7161815417898686
opioid,SCAF_05,0.6406666374934193,0.5206606523588617,0.6039404643112087,0.6685012730698526,0.7721025880708745,0.7018328710228166
opioid,SCAF_06,0.7844243144534984,0.6034361540913511,0.7091078624979543,0.5786121245773765,0.7847732674663123,0.672130546557234
opioid,SCAF_07,0.6402383206483703,0.5578891931363146,0.5665747651572846,0.761375377492333,0.8440281711728465,0.8356962887388577
opioid,SCAF_08,0.5899453129242167,0.5128270354198975,0.47463572162269685,0.833840630037102,0.9088741518436632,0.9438270775797456
opioid,SCAF_09,0.5940543009277748,0.46899434020837305,0.5379225759820103,0.7448452953034002,0.8518863936935996,0.794674874400572
